kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.6.sm_70.ptx 500 : 1724160 45607264 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 872 : 3218824 577554680 0 0 0 402360 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 163 : 3463168 41083904 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 528 : 862080 7758720 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 361 : 3463168 104768 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 527 : 862080 25756272 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 360 : 3463168 30152672 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 526 : 862080 25099648 0 107760 107760 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 359 : 3463168 41263360 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 499 : 1724160 15858192 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 871 : 3218824 45476392 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 162 : 3463168 27880608 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 498 : 1724160 10058736 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 870 : 3218824 76381072 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 161 : 3463168 37145888 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 497 : 1724160 10713520 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 869 : 3218824 517287896 0 0 0 402360 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 160 : 3463168 35163456 0 0 0 0 0 0 0 
