kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.6.sm_70.ptx 188 : 2560000 13356896 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 188 : 1536000 7543722 0 0 0 0 0 0 5923 
b+tree-rodinia-3.12.sm_70.ptx 525 : 1536000 9293504 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 189 : 2560000 13266316 0 0 0 0 0 0 10000 
b+tree-rodinia-3.12.sm_70.ptx 526 : 1536000 9269792 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 191 : 188583 1233178 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 528 : 1536000 9280736 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 192 : 188583 998555 0 0 0 0 0 0 5822 
b+tree-rodinia-3.12.sm_70.ptx 529 : 1536000 7886443 0 0 0 0 0 0 6000 
b+tree-rodinia-3.6.sm_70.ptx 198 : 2560000 24620352 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 535 : 6000 6520185 159840 0 0 6000 6000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 198 : 6000 24001 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 195 : 6000 38373 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 532 : 6000 54288 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 263 : 1536000 9446944 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 264 : 1536000 7913280 0 0 0 0 0 0 0 
